# gx gy gz (ECEF center)
# id px py pz (point data)
-3957728.165612000040710 3356753.974301999900490 3695668.189168000128120
149 -7.044489 93.157303 -84.515541
150 -4.729431 94.155128 -82.564377
151 14.095381 122.373726 -88.212929
152 -6.820556 93.783508 -85.426590
153 8.601077 123.941521 -88.989159
154 6.168789 110.843834 -86.949287
155 -1.058697 118.522415 -90.108009
156 10.675903 204.299606 -128.524948
157 10.537034 201.823547 -127.544601
158 8.306075 122.984650 -88.594673
159 15.526475 187.597610 -125.958496
160 11.312505 213.538727 -134.801682
161 -11.720572 89.307510 -82.551468
162 -10.541830 79.671288 -75.302971
163 3.409342 176.638138 -116.153770
164 -8.192576 79.302948 -73.291412
165 -10.724200 91.163261 -72.614754
166 -11.990420 91.653999 -71.902580
167 -13.412048 93.041313 -71.296135
168 -12.809028 92.070251 -71.513008
169 -13.059652 93.344696 -70.739975
170 -9.555408 83.576782 -77.774788
171 -8.542181 84.139229 -78.883858
172 92.154968 244.040573 -72.260963
173 56.970577 171.238052 -64.780792
174 43.491749 142.856033 -66.850548
175 -9.645030 88.008240 -80.402458
176 -10.766132 91.518158 -72.708817
177 -11.592472 88.292175 -81.768570
178 -8.702932 74.839546 -69.444046
179 -10.285442 84.639641 -76.827805
180 -13.158997 69.750603 -68.879272
181 -12.342724 77.979279 -65.869659
182 -16.011459 73.097809 -69.514389
183 -15.918462 75.207397 -72.984825
184 -15.270279 75.787399 -74.088234
185 -13.234252 71.221230 -70.371513
186 -17.697359 75.011627 -71.661583
187 -17.210335 74.773102 -70.749550
188 -15.833813 73.615623 -69.898941
189 -16.179037 74.872635 -72.589180
190 68.862328 223.731949 -78.638893
191 -15.708182 73.329514 -72.534798
192 -16.767056 77.273254 -75.961555
193 -13.487122 70.028961 -68.506889
194 25.658678 127.566452 -72.708405
195 -13.380523 70.222267 -69.912872
196 -12.460612 69.327614 -68.608261
197 -13.493670 94.386955 -71.403923
198 -13.487384 70.033440 -68.528214
199 -15.926678 72.918396 -69.417381
200 -13.330807 92.831062 -70.825310
201 -15.995299 72.835587 -69.404099
202 -15.947549 72.936592 -69.453560
203 -46.703655 126.464333 -120.413063
204 -15.916229 73.201622 -69.622330
205 -15.905239 73.029976 -69.496910
206 -15.973382 72.950020 -69.484093
207 -5.293815 100.539192 -78.940948
208 -12.206196 91.998795 -71.528564
209 -12.961762 102.982498 -76.301369
210 -17.317009 79.836388 -73.622169
211 -13.436248 68.353195 -65.668221
212 -13.407902 69.008919 -68.553230
213 -13.483356 74.863861 -73.841690
214 5.874793 90.988884 -66.651329
215 -17.940203 73.198311 -69.846718
216 -17.501490 73.135353 -69.926697
217 -16.922354 72.644531 -69.624947
218 -15.395799 70.047752 -67.828804
219 -13.595554 67.856064 -65.468597
220 -15.390566 75.021187 -70.748840
221 20.387712 129.814743 -70.850838
222 -13.139012 67.118217 -66.921906
223 -13.557584 73.033562 -71.707268
224 -12.163754 72.023003 -70.106056
225 -12.854208 66.845406 -67.217308
226 -12.628860 67.377037 -67.728462
227 -12.335729 67.866310 -68.167007
228 -13.601768 69.290337 -68.533791
229 -16.026831 72.905373 -69.457886
230 -16.172823 72.789085 -69.457542
231 -15.255181 75.875229 -74.191200
232 -17.768188 73.165237 -69.950676
233 -15.851043 73.078850 -69.498878
234 -10.812250 90.932335 -72.461998
235 -13.284902 92.499710 -70.743156
236 -16.112099 72.512199 -69.246269
237 -11.968637 92.673935 -72.428070
238 -8.853873 93.184082 -74.396469
239 -8.402215 87.574501 -79.994476
240 -10.287588 83.489578 -75.917191
241 -11.349793 92.148178 -72.261742
242 -11.315990 91.298851 -72.639854
243 -15.118912 75.549438 -73.833046
244 -11.332965 91.307289 -72.642670
245 -15.079997 75.481781 -73.733185
246 18.104130 204.494141 -138.300446
247 8.783989 159.787811 -116.385559
248 -21.066336 82.898026 -86.542297
249 -13.625003 80.447952 -77.440437
250 2.180349 91.437134 -72.328529
251 -12.961903 109.739204 -80.137474
252 -1.764539 77.515526 -64.833878
253 -1.658063 71.984138 -56.621780
254 -12.430553 84.885666 -79.879326
255 48.606865 157.230270 -63.823601
256 27.209229 129.054306 -72.169823
257 -1.007732 72.320961 -56.060211
258 40.211685 136.168869 -63.955555
259 38.181793 129.535767 -59.862293
260 -13.294660 92.436378 -70.627907
261 -15.860494 75.165291 -75.561760
262 -2.162055 73.064293 -56.010311
263 -0.371928 72.666649 -56.499722
264 -12.945005 87.405296 -68.367844
265 -3.898456 85.298225 -74.033936
266 -0.208506 75.059914 -60.034142
267 -11.915197 71.588554 -70.384926
268 -12.990212 82.063942 -78.274635
269 1.666715 90.072083 -71.656227
270 -10.761746 73.816650 -69.384109
271 -12.373748 64.795387 -64.803970
272 -11.883407 71.264320 -70.062401
273 -4.459875 83.329979 -72.490776
274 -5.187634 80.216957 -70.417633
275 -16.404268 79.036789 -72.902840
276 -11.924919 71.581139 -70.379524
277 -5.748719 77.672028 -68.788628
278 -8.737351 98.664093 -77.033859
279 -13.826089 68.275757 -65.707222
280 -3.851472 85.921280 -74.063515
281 -6.565907 89.974060 -73.118828
282 -15.082673 76.014908 -74.192879
283 -5.951548 91.323387 -73.921112
284 6.249018 160.500900 -107.138954
285 -14.562373 57.932510 -58.431225
286 -14.989555 57.972351 -58.625408
287 -13.941392 56.652313 -59.827068
288 -14.838454 58.097744 -59.280605
289 -11.789739 87.417747 -69.675308
290 -21.233971 71.128700 -74.573013
291 8.292872 138.590210 -108.343445
292 10.097525 208.836670 -131.886429
293 11.373221 126.331970 -92.877831
294 10.030208 121.361588 -89.914040
295 17.551298 215.494690 -136.346054
296 15.272201 204.599060 -131.304718
297 24.779224 205.593719 -107.598961
298 9.891733 117.755638 -86.754204
299 8.811774 127.391113 -89.681221
300 6.968563 118.343887 -84.589493
301 2.172207 116.432983 -85.153488
302 6.427372 121.864136 -85.552139
303 27.512232 209.791306 -104.569557
304 7.476685 120.203773 -83.248581
305 14.481397 126.582970 -79.864326
306 7.935790 122.689705 -86.986725
307 -5.172178 93.919113 -81.819923
308 10.102452 120.034088 -85.690254
309 -5.148288 93.507881 -81.748024
310 15.502099 116.082855 -78.937813
311 -5.784840 93.687599 -81.772385
312 -5.816008 93.828560 -81.870232
313 -5.829890 93.936440 -81.964554
314 8.958790 121.237320 -85.622948
315 7.039739 119.735115 -87.524139
316 9.950160 127.151665 -89.933823
317 7.999633 118.739433 -84.868347
318 11.005232 123.758553 -90.745667
319 6.862442 127.884483 -88.509727
320 -8.125636 79.079094 -73.084991
321 -10.270486 81.948227 -74.752960
322 -8.487579 76.499634 -70.835976
323 -10.398094 83.661263 -76.166878
324 -10.809298 90.094368 -72.152618
325 -8.112827 81.960693 -75.371239
326 -2.149028 95.554916 -72.533897
327 -11.425044 87.419556 -80.963394
328 -5.683425 93.827164 -75.296280
329 -8.584333 80.384842 -73.083633
330 9.378014 127.974548 -93.737091
331 -11.690157 89.390709 -82.725243
332 -8.047007 81.511871 -75.212631
333 10.020597 196.506897 -126.607796
334 6.479243 124.085548 -86.661377
335 18.956556 190.189301 -130.361481
336 12.505404 176.500168 -123.071823
337 11.134082 118.340538 -85.823372
338 8.401546 199.056335 -129.266129
339 7.118925 121.076653 -82.676399
340 11.424722 124.373901 -92.477715
341 9.673874 121.451508 -88.940163
342 12.091791 124.000000 -93.200562
343 10.097574 117.064491 -88.028366
344 -10.601801 116.355522 -103.771706
345 9.464103 195.282562 -124.530685
346 8.667834 122.511131 -88.050941
347 9.649188 117.345352 -86.661850
348 9.592531 117.133888 -86.526215
349 10.986885 211.314972 -131.548141
350 13.545412 183.730713 -123.650589
351 8.881439 118.509338 -85.835655
352 6.685412 123.032028 -85.733803
353 3.932341 126.435387 -89.826462
354 7.768842 121.438637 -83.314926
355 14.764087 149.699158 -104.159470
356 6.796797 125.216759 -86.753792
357 3.584595 115.837151 -83.840866
358 9.162619 120.109734 -84.522743
359 5.994020 124.393745 -84.488197
360 7.913486 121.695419 -82.352058
361 7.023300 123.418472 -86.472916
362 7.951039 119.704781 -86.050896
363 10.799931 120.700073 -83.775787
364 11.405102 120.231895 -84.170975
365 9.638133 117.530907 -86.765030
366 12.732968 119.196083 -85.201942
367 10.050886 115.601685 -88.172783
368 6.028010 121.733681 -82.905052
369 7.329064 122.869827 -82.413300
370 8.148383 121.139252 -83.824715
371 11.364964 122.047981 -81.915833
372 -6.928307 103.520248 -90.378128
373 7.858393 118.913002 -85.030418
374 9.656065 120.056595 -84.100311
375 13.168419 123.119987 -82.663773
376 14.012277 121.300819 -82.935486
377 10.285534 120.221794 -89.788940
378 9.176310 112.954666 -83.465668
379 8.809247 122.816048 -88.114403
380 8.600426 121.990906 -87.602943
381 10.601097 121.183266 -89.600395
382 8.579624 121.966347 -87.617996
383 8.169459 121.040085 -87.419395
384 0.801792 119.880707 -99.427483
385 9.410004 201.733368 -128.622192
386 9.408283 195.139893 -123.909470
387 8.121788 111.939354 -85.595100
388 5.871921 110.150368 -84.536095
389 5.710379 110.200958 -86.655602
390 5.535869 122.725037 -83.209908
391 4.893672 119.837959 -83.512978
392 7.754380 122.647316 -82.035446
393 8.996835 123.141151 -81.429993
394 9.371645 122.852501 -80.968025
395 8.953242 122.361328 -82.119698
396 8.938902 120.707611 -83.411987
397 11.316471 121.686340 -82.679817
398 15.688182 127.325081 -81.054718
399 8.589747 119.084023 -85.377274
400 15.934206 125.812202 -81.774513
401 9.042610 122.452431 -88.335197
402 9.243779 121.271843 -88.237724
403 12.351304 120.424309 -83.798981
404 18.520435 127.080345 -82.217026
405 4.261306 109.153984 -85.759201
406 9.209130 117.937843 -86.804008
407 11.896373 119.149742 -85.176407
408 8.695421 112.765617 -83.917076
409 14.813717 120.658974 -83.647797
410 16.375050 121.008598 -82.607483
411 -1.238596 108.525536 -91.952034
412 11.459272 117.597534 -87.260078
413 8.427258 121.628311 -87.484077
414 7.226568 118.974678 -86.958740
415 8.651543 122.052094 -87.559120
416 7.663435 120.625374 -90.204033
417 5.950549 116.647491 -88.868774
418 11.269658 213.749023 -132.627014
419 6.861734 120.083557 -83.806946
420 16.166166 128.162827 -80.731544
421 -1.331845 110.687912 -93.376976
422 3.091658 115.711014 -84.089958
423 7.083934 119.598991 -84.148552
424 8.128114 116.832611 -81.506279
425 10.743774 121.630234 -82.301003
426 9.464818 120.098434 -85.049309
427 11.789433 121.506607 -83.009621
428 13.076546 140.172470 -100.153618
429 10.071361 119.895393 -85.582947
430 13.126448 120.937950 -83.429787
431 12.238294 120.171928 -86.987495
432 12.767303 119.635567 -84.702133
433 11.542866 117.135315 -87.670799
434 13.926062 118.995621 -85.355682
435 2.346202 142.095764 -104.169632
436 6.548156 206.434036 -133.604874
437 18.306110 213.379730 -134.870178
438 1.465852 122.796127 -101.407028
439 6.679554 198.013077 -129.897186
440 12.499599 208.128220 -131.113129
441 10.686421 201.622025 -127.448410
442 16.386425 208.392944 -132.911362
443 8.873092 123.033890 -88.185776
444 9.859266 195.352127 -124.927994
445 17.863304 218.710297 -137.578171
446 10.557322 202.415314 -126.833801
447 16.259224 185.370392 -126.185112
448 7.175471 203.665604 -129.777191
449 12.168654 204.080261 -129.554901
450 1.548528 123.298798 -101.731117
451 11.429529 205.005157 -128.719543
452 10.031683 213.116409 -133.439880
453 7.952915 123.409485 -81.380264
454 7.274575 118.938461 -84.998871
455 9.914956 119.733101 -84.767418
456 10.784675 204.596680 -128.582855
457 10.430211 201.823898 -132.292221
458 18.354216 152.167282 -107.645752
459 14.351774 139.560379 -101.681282
460 8.313887 138.298248 -96.585091
461 2.951054 150.113815 -107.201027
462 7.070189 124.004814 -86.483437
463 3.208911 115.045509 -84.319633
464 13.590439 149.875092 -102.161873
465 3.442533 116.040833 -84.708572
466 7.424186 122.327255 -86.485779
467 7.766255 123.628639 -87.140800
468 7.520656 119.987007 -85.720695
469 9.135312 119.840500 -84.604614
470 -6.809673 119.442299 -101.579437
471 14.583285 157.470306 -104.058861
472 9.716112 124.946884 -89.525902
473 8.697289 122.835007 -88.248573
474 14.523759 144.220917 -101.716675
475 -1.541829 108.901711 -92.029793
476 16.377525 144.140701 -103.751259
477 17.157274 142.706757 -104.374008
478 2.841611 115.643143 -85.039436
479 6.369503 125.281807 -85.135170
480 6.076162 120.746498 -84.210297
481 7.061626 122.626427 -86.125565
482 -8.854884 120.109360 -101.360809
483 7.897359 124.383789 -87.923149
484 7.406087 123.948845 -86.868942
485 8.113775 123.495125 -87.809448
486 7.733704 119.012550 -85.673065
487 -7.246607 121.808289 -104.548477
488 8.598202 121.009087 -87.794312
489 -3.855357 112.673340 -96.121475
490 13.207232 144.937332 -101.221024
491 10.108778 124.678749 -89.938461
492 16.432047 142.766647 -102.124329
493 20.195137 154.163345 -110.782883
494 11.431057 124.420036 -92.522018
495 -3.238565 109.535591 -95.544388
496 12.866818 134.016312 -100.549919
497 16.577827 146.962097 -104.121719
498 18.196718 150.176208 -107.583321
499 15.051080 138.681747 -102.659332
500 18.656158 151.984070 -106.127602
501 14.141756 136.753601 -101.808586
502 1.400050 139.075577 -103.478844
503 14.467489 148.378555 -104.652695
504 -0.367733 119.161827 -98.019951
505 11.167392 214.198715 -132.635437
506 1.060660 138.167007 -102.585945
507 10.970188 136.665710 -97.531662
508 5.370802 121.687279 -85.028297
509 25.928020 212.160324 -116.419556
510 9.818554 134.936905 -83.385284
511 6.532354 125.041191 -85.680161
512 8.401882 123.195854 -88.175217
513 9.118250 122.120903 -88.895020
514 8.982398 120.715355 -88.124054
515 8.838506 119.400169 -87.344681
516 15.804885 148.671249 -104.469376
517 9.626469 121.679817 -89.251907
518 9.324689 120.418327 -88.438713
519 14.308756 141.210922 -101.260788
520 10.079809 121.625717 -89.895973
521 10.179437 120.589325 -89.464607
522 17.935200 146.415314 -106.973900
523 17.712238 148.982208 -107.020706
524 1.001102 119.451370 -98.563469
525 17.343025 143.664200 -104.881485
526 16.176588 152.862198 -106.388268
527 0.837380 119.536804 -99.166176
528 9.433956 187.117584 -124.322510
529 12.862595 194.507324 -129.395294
530 11.780257 206.007339 -130.744858
531 11.483221 205.715851 -133.351791
532 15.961060 204.153412 -131.097443
533 16.777405 142.561768 -104.455124
534 11.732876 140.901825 -101.615974
535 7.404608 189.887360 -125.284714
536 13.140121 155.271362 -101.340805
537 11.632448 166.475235 -119.883774
538 12.472338 147.459076 -99.982887
539 13.334473 186.076904 -127.619087
540 13.307878 140.186493 -99.572433
541 17.284063 143.455719 -104.729507
542 11.811112 201.096924 -130.470474
543 14.414456 141.391891 -101.439529
544 17.921711 144.758636 -105.307709
545 9.771995 187.242249 -124.518295
546 11.962944 208.386551 -134.312195
547 5.435446 156.643204 -110.871567
548 12.050746 210.310822 -134.914337
549 5.786816 155.318634 -109.748466
550 13.115818 218.342010 -138.265228
551 16.463564 144.874466 -104.018005
552 17.474419 144.137589 -105.182220
553 41.120361 247.238037 -156.935791
554 3.738863 118.003937 -93.604988
555 11.533678 206.463882 -129.332184
556 0.266835 130.591873 -107.420265
557 11.943064 141.839600 -105.375893
558 10.894209 200.653046 -131.108475
559 10.096858 198.805084 -130.884781
560 11.104548 207.085022 -129.739014
561 2.380530 142.076523 -105.474144
562 8.423412 217.214600 -138.844528
563 11.324240 220.399994 -141.133591
564 12.606148 140.918900 -98.768044
565 8.570663 132.550644 -95.569183
566 12.413367 129.466904 -95.794205
567 26.721821 211.485291 -108.802231
568 5.939730 129.681961 -93.914375
569 11.037146 147.809250 -98.368523
570 11.006213 143.081757 -97.578552
571 20.872847 178.387772 -108.915268
572 11.697795 141.519943 -98.346283
573 -3.123289 169.464127 -135.272125
574 18.427341 164.435318 -107.440514
575 12.994625 142.380646 -99.817963
576 12.508633 137.402267 -97.555878
577 -1.060977 122.649506 -102.213112
578 -0.758867 128.605331 -107.100883
579 2.309404 138.486435 -111.957268
580 12.957092 137.371216 -98.565392
581 12.827861 135.737793 -97.790710
582 11.094169 127.925301 -93.507645
583 -0.564414 127.050285 -106.584602
584 17.737246 149.739670 -106.221512
585 15.601159 140.835388 -100.661911
586 12.538448 129.270370 -95.282860
587 11.573887 127.181618 -94.078796
588 15.347491 138.462952 -101.861671
589 15.181435 136.126465 -99.930885
590 14.556609 133.509186 -98.335457
591 11.385248 123.530769 -92.110069
592 12.812458 136.245605 -97.739090
593 12.856761 136.025833 -98.055946
594 14.100038 139.437698 -101.535606
595 21.159863 158.867203 -110.240616
596 14.530239 146.115845 -104.801392
597 -0.781761 128.021942 -106.625023
598 13.768021 138.683975 -101.273300
599 12.699903 135.155045 -97.943863
600 12.342012 134.403244 -97.763435
601 16.080404 148.810318 -105.653610
602 14.284819 139.685516 -101.607147
603 14.885711 147.008453 -105.103874
604 15.953293 149.603485 -105.999451
605 14.102377 145.007904 -104.284294
606 14.199389 139.427444 -101.511520
607 17.707817 144.584259 -105.326004
608 15.226822 141.340469 -102.240601
609 0.045180 125.953987 -104.625504
610 13.442337 207.617401 -131.870728
611 12.117406 205.452362 -129.925461
612 12.499877 168.844711 -118.487770
613 5.652014 199.480042 -129.537292
614 28.772324 211.595306 -119.205795
615 29.921165 217.190399 -116.350380
616 10.245839 140.407471 -95.988129
617 9.406425 127.955658 -91.365875
618 27.348463 198.798920 -117.666512
619 12.606881 144.816559 -100.255997
620 11.229445 141.999420 -97.948784
621 -3.288150 126.358231 -106.551102
622 11.695716 137.662079 -97.018036
623 10.641677 127.126160 -92.232964
624 -2.700043 125.478615 -105.496338
625 -1.091360 128.595032 -106.550858
626 11.071218 126.691216 -92.945900
627 14.496513 138.399109 -101.520729
628 13.060509 135.138092 -98.050636
629 12.013992 127.802155 -94.669426
630 11.994250 127.234543 -93.521599
631 14.656097 134.657318 -98.947472
632 12.596958 135.796326 -97.604500
633 -0.795106 128.363510 -106.899353
634 -0.623537 128.234833 -107.604248
635 5.592063 138.585815 -111.046898
636 14.522394 141.593979 -101.462914
637 -0.634124 128.248352 -107.636230
638 14.330899 141.199783 -101.344765
639 5.528915 138.483963 -110.956955
640 12.490017 217.913025 -133.952240
641 13.039698 135.850708 -98.126488
642 12.601597 134.315384 -98.102493
643 13.405172 145.998993 -103.792763
644 9.661451 155.515518 -121.937401
645 8.891473 152.126740 -119.578300
646 9.288684 196.434280 -130.193588
647 10.643273 162.868866 -119.666176
648 9.876263 202.319092 -132.626785
649 10.633348 124.727180 -93.858238
650 9.744015 160.754089 -118.489723
651 14.534384 148.280151 -104.910751
652 14.524964 140.201294 -101.770332
653 10.185219 200.821960 -131.832245
654 4.918490 135.310028 -108.719124
655 5.867156 140.979568 -112.492950
656 17.544159 218.972046 -137.151016
657 42.149330 231.922821 -150.424622
658 22.924557 193.438568 -132.108734
659 27.840210 211.632965 -138.405487
660 45.007431 234.840103 -148.721130
661 9.286713 153.904510 -120.849564
662 17.362751 143.503555 -104.715698
663 8.264704 149.140320 -117.614769
664 6.508380 126.447754 -98.927757
665 13.838218 138.872620 -101.315529
666 19.527683 155.688644 -108.868156
667 0.114858 128.701904 -106.701248
668 11.948750 214.724915 -132.687134
669 8.425499 149.286697 -116.688660
670 19.845098 231.668182 -142.519531
671 27.376833 165.527649 -110.289993
672 11.105689 139.146027 -96.737762
673 30.110546 208.547791 -116.607376
674 9.945782 143.830750 -96.057388
675 10.560853 145.864517 -96.892609
676 10.387165 139.866379 -95.287109
677 11.113957 141.335037 -97.013893
678 10.625115 138.277527 -96.146873
679 11.269578 136.385559 -96.234161
680 13.970970 149.202713 -102.907646
681 14.244415 146.775482 -102.487610
682 12.138266 139.159393 -97.913086
683 11.749108 134.732742 -96.285629
684 12.138843 134.421463 -96.865135
685 6.572010 145.299652 -114.509537
686 9.089292 157.455719 -116.753418
687 20.680447 174.166138 -119.745895
688 14.591990 141.779617 -101.471336
689 10.181504 198.284546 -126.281693
690 14.896600 143.164993 -102.543488
691 33.933014 209.220215 -139.134171
692 10.945625 203.796127 -130.485474
693 6.006521 140.922928 -112.659935
694 33.699440 208.860138 -139.025299
695 11.360544 207.736526 -129.953384
696 12.359467 220.371857 -137.237152
697 7.591222 146.453949 -115.743797
698 25.790178 163.078842 -109.858047
699 10.198773 202.617691 -128.087158
700 8.379619 199.969330 -129.612335
701 28.495981 205.952850 -112.064697
702 27.509340 205.784103 -109.321388
703 30.092611 205.193848 -114.006660
704 13.061153 139.392776 -98.791000
705 0.672723 129.576141 -106.489372
706 11.721664 149.898987 -99.836967
707 10.717532 141.702637 -96.758469
708 10.579738 139.862961 -96.380508
709 10.120960 135.946930 -95.001503
710 26.744408 206.858597 -111.719208
711 12.988986 149.259293 -101.172836
712 12.125071 145.750610 -98.792435
713 10.783414 135.790054 -95.619713
714 31.674099 204.445908 -115.201942
715 14.652788 150.126434 -105.003494
716 13.755405 143.024765 -100.598480
717 12.647232 137.947266 -98.232117
718 11.980824 135.774338 -96.910286
719 0.194838 136.599243 -111.460587
720 14.803296 145.548981 -102.748154
721 14.966906 143.474045 -102.540184
722 20.529596 156.741135 -109.267380
723 17.237787 148.614410 -105.774307
724 18.226702 147.281342 -107.398338
725 17.654057 146.569626 -105.599365
726 11.135122 148.077942 -98.749077
727 10.182366 146.209335 -97.336853
728 10.204718 138.347488 -95.881905
729 9.979066 137.587051 -95.496910
730 9.925600 135.721283 -94.719055
731 10.345846 137.423325 -95.738899
732 30.819515 204.288025 -112.145226
733 11.881142 144.121475 -99.220779
734 10.964524 135.264267 -95.564751
735 13.074229 146.341248 -101.270393
736 13.748779 144.590607 -101.181671
737 12.739929 136.414627 -98.166481
738 12.454326 135.462906 -97.474457
739 14.734872 141.361069 -101.607788
740 12.957845 135.484894 -97.946907
741 18.013632 148.467514 -106.822136
742 17.871063 148.481583 -105.390869
743 14.549030 139.946716 -101.074608
744 15.978166 139.504181 -100.401192
745 18.520172 147.022903 -106.833916
746 17.702148 144.114182 -104.785172
747 16.928185 142.608490 -103.372086
748 11.433685 205.713028 -133.401794
749 11.395181 196.915222 -128.880569
750 17.436644 189.480820 -129.452682
751 15.140308 143.670593 -102.587463
752 5.512314 138.122253 -110.709770
753 19.144466 150.032318 -106.121346
754 19.671839 148.597549 -106.936661
